time,num1,num2,result,answer,date,correct,operation
2.1598267999997915,7,5,12,12,Apr-16-2020,1,<ufunc 'add'>
1.9838727000005747,7,6,13,13,Apr-16-2020,1,<ufunc 'add'>
1.5118290999998862,1,13,14,14,Apr-16-2020,1,<ufunc 'add'>
1.2799733000001652,4,8,12,12,Apr-16-2020,1,<ufunc 'add'>
1.039549299999635,4,0,4,4,Apr-16-2020,1,<ufunc 'add'>
2.36022899999989,18,13,31,31,Apr-16-2020,1,<ufunc 'add'>
4.030962499999987,7,14,21,21,Apr-16-2020,1,<ufunc 'add'>
2.424128099999507,17,14,31,31,Apr-16-2020,1,<ufunc 'add'>
1.3442776000001686,7,7,14,14,Apr-16-2020,1,<ufunc 'add'>
3.9748927000000553,14,18,32,32,Apr-16-2020,1,<ufunc 'add'>
1.560048999999708,12,12,24,24,Apr-16-2020,1,<ufunc 'add'>
1.0643847999999707,5,4,9,9,Apr-16-2020,1,<ufunc 'add'>
2.231350299999576,5,17,22,22,Apr-16-2020,1,<ufunc 'add'>
2.7916649999997394,11,15,26,26,Apr-16-2020,1,<ufunc 'add'>
1.2401755000000776,8,1,9,9,Apr-16-2020,1,<ufunc 'add'>
1.1760333000001992,1,5,6,6,Apr-16-2020,1,<ufunc 'add'>
1.0963768999999957,0,11,11,11,Apr-16-2020,1,<ufunc 'add'>
1.1753417999998421,7,0,7,7,Apr-16-2020,1,<ufunc 'add'>
1.142749300000105,12,0,12,12,Apr-16-2020,1,<ufunc 'add'>
2.4081898000004003,14,6,20,20,Apr-16-2020,1,<ufunc 'add'>
4.431615800000144,16,18,34,34,Apr-16-2020,1,<ufunc 'add'>
1.3124237000001813,0,11,11,11,Apr-16-2020,1,<ufunc 'add'>
2.455074800000148,1,3,4,4,Apr-16-2020,1,<ufunc 'add'>
0.9283026999992215,3,0,3,3,Apr-16-2020,1,<ufunc 'add'>
1.1278769000000466,0,12,12,12,Apr-16-2020,1,<ufunc 'add'>
1.5443566000003557,0,0,0,0,Apr-16-2020,1,<ufunc 'add'>
2.535143600000083,12,11,23,21,Apr-16-2020,0,<ufunc 'add'>
4.5917904000007175,11,9,20,20,Apr-16-2020,1,<ufunc 'add'>
1.199623700000302,4,4,8,8,Apr-16-2020,1,<ufunc 'add'>
1.2236384000007092,12,12,24,24,Apr-16-2020,1,<ufunc 'add'>
2.504079099999217,13,11,24,24,Apr-16-2020,1,<ufunc 'add'>
1.6557054999993852,11,10,21,21,Apr-16-2020,1,<ufunc 'add'>
1.9916743000003407,9,16,25,25,Apr-16-2020,1,<ufunc 'add'>
3.2642266000002564,16,18,34,34,Apr-16-2020,1,<ufunc 'add'>
3.2401632000000973,13,16,29,29,Apr-16-2020,1,<ufunc 'add'>
3.5432708000007547,6,16,22,22,Apr-16-2020,1,<ufunc 'add'>
2.4960737999999765,5,19,24,24,Apr-16-2020,1,<ufunc 'add'>
0.9520205999997416,0,6,6,6,Apr-16-2020,1,<ufunc 'add'>
2.0716173999999232,7,2,9,9,Apr-16-2020,1,<ufunc 'add'>
2.2074345999999423,9,7,16,16,Apr-16-2020,1,<ufunc 'add'>
1.0639608999999837,6,3,9,9,Apr-16-2020,1,<ufunc 'add'>
1.7034800999999788,8,16,24,24,Apr-16-2020,1,<ufunc 'add'>
0.7679241999994701,2,0,2,2,Apr-16-2020,1,<ufunc 'add'>
3.0720814000005703,19,15,34,34,Apr-16-2020,1,<ufunc 'add'>
4.9676274000003104,8,9,17,17,Apr-16-2020,1,<ufunc 'add'>
3.1917954999998983,14,19,33,33,Apr-16-2020,1,<ufunc 'add'>
2.616158699999687,13,18,31,31,Apr-16-2020,1,<ufunc 'add'>
1.5755190999998376,13,3,16,16,Apr-16-2020,1,<ufunc 'add'>
1.2880991000001814,1,13,14,14,Apr-16-2020,1,<ufunc 'add'>
0.8797617999998693,3,0,3,3,Apr-16-2020,1,<ufunc 'add'>
1.1350587000006271,7,2,9,9,Apr-16-2020,1,<ufunc 'add'>
1.3523144000000684,12,10,22,22,Apr-16-2020,1,<ufunc 'add'>
0.98436109999966,1,2,3,3,Apr-16-2020,1,<ufunc 'add'>
1.199065800000426,0,11,11,11,Apr-16-2020,1,<ufunc 'add'>
1.0880562000002099,6,4,10,10,Apr-16-2020,1,<ufunc 'add'>
1.3839323000001968,2,11,13,13,Apr-16-2020,1,<ufunc 'add'>
5.551526100000046,17,18,35,35,Apr-16-2020,1,<ufunc 'add'>
1.4724714000003587,15,15,30,30,Apr-16-2020,1,<ufunc 'add'>
1.1028886000003697,19,0,19,19,Apr-16-2020,1,<ufunc 'add'>
1.712147599999298,17,15,32,32,Apr-16-2020,1,<ufunc 'add'>
1.5041873000000123,3,16,19,19,Apr-16-2020,1,<ufunc 'add'>
1.5120092000006482,3,15,18,18,Apr-16-2020,1,<ufunc 'add'>
0.9987500999995972,0,12,12,12,Apr-16-2020,1,<ufunc 'add'>
2.3129951999999316,15,8,23,23,Apr-16-2020,1,<ufunc 'add'>
1.1274511000001441,2,6,8,8,Apr-16-2020,1,<ufunc 'add'>
1.0479862000001958,11,0,11,11,Apr-16-2020,1,<ufunc 'add'>
2.0791560999996364,15,14,29,29,Apr-16-2020,1,<ufunc 'add'>
